,X,Y,Z,RSSI
184,-6790.498418263941,3446.6152195815034,369.4,-93.0
185,-6810.061765850511,3482.837646093011,369.40000000000003,-106.0
186,-6830.134563282439,3518.784932600986,369.2,-74.0
187,-6849.697293663642,3555.0076980827307,369.2,-96.0
188,-6869.502862736698,3590.144468584838,369.2,-84.0
189,-7545.069698487262,4795.08431623306,369.4,-100.0
190,-7611.245996774134,4942.673432535766,368.2,-95.0
191,-7618.876121931417,4978.652689885449,368.00000000000006,-85.0
192,-7634.001699474453,5049.728687565078,367.99999999999994,-93.0
193,-7641.519959917929,5086.722456716338,368.0,-95.0
194,-7646.31242048026,5123.277538509557,368.00000000000006,-105.0
195,-7651.619487832749,5195.831337791599,368.20000000000005,-94.0
196,-4074.8443833518572,2864.12594842882,369.00000000000006,-86.0
197,-4112.0712083580875,2929.919662819701,369.00000000000006,-107.0
198,-4130.6842372014835,2962.8167469732084,369.0,-91.0
199,-4170.792088275532,3030.871752340488,369.0,-101.0
200,-4208.9474829995215,3098.072954076981,369.2,-94.0
201,-4228.601146921932,3131.3622692451395,369.19999999999993,-91.0
202,-4247.611913650522,3164.999087938577,369.19999999999993,-96.0
203,-4267.265050631946,3198.288734580227,369.19999999999993,-97.0
204,-4286.6745777862125,3232.6646686664244,369.2,-95.0
205,-4305.840468952414,3268.1268843334465,369.2,-106.0
206,-4345.723396707596,3339.1676117486827,368.99999999999994,-84.0
207,-4438.149850087301,3335.038265510648,369.00000000000006,-84.0
208,-4493.47409185937,3390.0994342737563,368.8,-85.0
209,-4514.137160273837,3403.7525871593893,368.80000000000007,-105.0
210,-4605.379559750411,3434.6325900071383,368.59999999999997,-105.0
211,-4624.932041633224,3443.1589272221145,368.6,-86.0
212,-4661.485456559097,3453.9538618690467,368.6,-68.0
213,-4678.243029594969,3457.3085277246846,368.6,-106.0
214,-4958.342258006528,4455.2424553836345,369.6,-84.0
215,-4984.765675037385,4473.422837678488,369.59999999999997,-72.0
216,-5003.8540448642,4504.154922577371,369.6,-82.0
217,-5052.827613567131,4596.0570220432,369.8,-83.0
218,-5084.660384973546,4630.405540583678,369.8,-84.0
219,-5095.545801965369,4657.9321915855,370.0,-83.0
220,-5109.268538056822,4684.881019047199,370.0,-100.0
221,-5122.525164356795,4706.355001886006,369.99999999999994,-79.0
222,-5147.574707402272,4737.685964554025,369.8,-101.0
223,-5169.78650529863,4769.5949943132455,369.80000000000007,-104.0
224,-5185.991115289494,4798.06696436924,369.8,-91.0
225,-5203.703100557388,4832.405878535565,369.8,-85.0
226,-5220.860552640285,4864.180988089256,369.8,-84.0
227,-5245.465404249874,4900.52449557232,369.79999999999995,-83.0
228,-5288.4009375502355,4968.964213827848,370.0,-104.0
229,-5309.3254264868165,5001.568691054541,370.0,-87.0
230,-5329.3630810509085,5035.606416067103,370.0,-107.0
231,-5363.697277598595,5101.055217092574,369.8,-89.0
232,-5381.717070387624,5139.045503601906,369.80000000000007,-81.0
233,-5402.507680489165,5171.722403134259,369.59999999999997,-81.0
234,-5441.627004953353,5236.496667348139,369.6,-80.0
235,-5462.305567777625,5270.18854647921,369.6000000000001,-90.0
236,-5481.942129735028,5303.48860726225,369.59999999999997,-106.0
237,-5500.13777529335,5335.6578172036725,369.6,-83.0
238,-5537.237284588507,5404.385702007771,369.59999999999997,-78.0
239,-5556.872790529091,5437.686405858963,369.6,-81.0
240,-5576.307770523533,5474.912715000673,369.79999999999995,-82.0
241,-5595.477274634841,5512.28230577034,369.6,-105.0
242,-5614.624068074431,5547.75548595513,369.6,-105.0
243,-5634.56832856432,5584.706885883426,369.6,-79.0
244,-5653.071688482639,5620.527344252622,369.59999999999997,-84.0
245,-5670.555377974578,5657.852432934378,369.3999999999999,-94.0
246,-5670.555377974578,5657.852432934378,369.3999999999999,-86.0
247,-5688.260392545805,5692.1951038100115,369.4,-98.0
248,-5705.8993472493485,5721.801894490704,369.3999999999999,-76.0
249,-5741.0640653658265,5791.573894892705,369.3999999999999,-89.0
250,-5759.077664454259,5829.567157824726,369.3999999999999,-85.0
251,-5778.953841910298,5861.78379998575,369.4,-91.0
252,-5798.697192749106,5894.072160273896,369.2,-80.0
253,-5818.816906719245,5925.203179103195,369.2,-83.0
254,-5838.160954605459,5956.752816640255,369.0,-81.0
255,-5856.994492661024,5988.5779678810695,369.0,-74.0
256,-5874.963048407576,6023.732698016214,368.79999999999995,-104.0
257,-5892.2662970788,6057.337878571658,368.8,-87.0
258,-5912.051389123313,6092.466666728268,368.80000000000007,-82.0
259,-5932.566507749932,6133.881354532157,368.6,-83.0
260,-5951.97428815387,6170.167981423692,368.40000000000003,-84.0
261,-2133.964168037164,3547.8518565291433,369.40000000000003,-89.0
262,-2312.5232350062893,3886.4591227095298,369.0,-95.0
263,-2330.2423245120317,3920.77545749441,369.0,-91.0
264,-2445.3537878442344,4117.147519864901,368.8000000000001,-86.0
265,-2463.0929312988064,4143.819434153412,368.8,-86.0
266,-2482.893376456105,4169.377312698419,369.00000000000006,-89.0
267,-2501.1417735040004,4204.361853484521,369.19999999999993,-95.0
268,-2519.1021735404247,4237.593652397118,369.20000000000005,-88.0
269,-2537.3062076663687,4269.739594777361,369.2,-83.0
270,-2555.75390032668,4300.799686115631,369.20000000000005,-88.0
271,-2592.693992681372,4366.712484066752,368.80000000000007,-86.0
272,-2611.163653593382,4399.6691067886995,368.6,-86.0
273,-2629.765538829224,4432.554286779187,368.6000000000001,-90.0
274,-2648.367168386628,4465.439617988218,368.60000000000014,-86.0
275,-2683.9960187913343,4530.152760834862,368.40000000000003,-84.0
276,-2703.2399189964385,4562.691070285488,368.3999999999999,-106.0
277,-2722.638645698685,4597.05404170818,368.4,-107.0
278,-2741.238996251179,4629.940127948614,368.4,-106.0
279,-2760.0846725081096,4662.6936723797035,367.80000000000007,-100.0
280,-2776.35986060249,4688.248875320661,366.8,-99.0
281,-2794.1630096133863,4720.611612803455,366.2000000000001,-82.0
282,-2812.4749009957377,4751.745355447543,365.99999999999994,-87.0
283,-2850.0479081066633,4815.408310211884,366.8,-86.0
284,-2870.0845433451673,4847.518541008776,368.00000000000006,-85.0
285,-2888.681408601423,4879.452541023773,368.60000000000014,-87.0
286,-2926.0084293379878,4944.202702222723,369.4,-80.0
287,-2944.207092100509,4976.351880461451,369.3999999999999,-83.0
288,-2963.0485743952645,5008.153811102351,369.4,-88.0
289,-2981.6457279312817,5041.041850555985,369.3999999999999,-83.0
290,-3000.2426257642687,5073.930041190652,369.4,-106.0
291,-3018.9717612244144,5106.746812232813,369.6,-90.0
292,-3036.526114261082,5139.2441018138925,369.6,-84.0
